Avg MJD,Avg V-mag,Avg SE,Avg Air Mass,Observation Count,Uncertainty
57927.25972237288,11.91093220338983,0.004538983050847457,1.2802372881355932,59,0.0005909252603502479
57927.29241621213,11.913251515151517,0.009424242424242422,1.1581363636363637,66,0.001160044051350681
57928.182396511635,11.913525581395346,0.003909302325581395,1.8650000000000004,43,0.0005961630156490894
57928.20756112903,11.914677419354835,0.0029709677419354815,1.5987258064516128,62,0.00037731328053927535
57931.188426875,11.919131249999998,0.0020687500000000003,1.6989999999999998,16,0.0005171875000000001
57931.21389180724,11.91527469879518,0.002172289156626506,1.4856265060240965,83,0.00023843971176073698
57931.2546561628,11.914061627906978,0.0023302325581395344,1.2552209302325574,86,0.00025127543895312853
57931.296410823525,11.914250588235292,0.0017682352941176462,1.119588235294117,85,0.00019179204594202358
57931.32535818183,11.914745454545457,0.0015878787878787876,1.0629696969696967,33,0.0002764142173357141
57932.19067428572,11.915257142857143,0.0019285714285714288,1.6489999999999998,7,0.0007289314836606526
57932.213116666666,11.913905747126437,0.002051724137931034,1.471413793103448,87,0.00021996791663051303
57932.257990909085,11.915329545454542,0.0019863636363636364,1.232522727272727,44,0.00029945558541018795
57932.29664678161,11.91415287356322,0.0018275862068965515,1.1126321839080453,87,0.00019593780809104523
57932.33834705882,11.91359764705882,0.00210235294117647,1.0459764705882355,85,0.000228032193012905
57932.380656219495,11.912920731707317,0.002230487804878049,1.0284390243902446,82,0.0002463161721840175
57932.421509770116,11.913714942528737,0.0018137931034482755,1.0559770114942522,87,0.00019445903218092412
57932.45749730159,11.91264285714286,0.0021904761904761897,1.1191269841269842,63,0.0002759740596575309
57933.17520223879,11.915505970149256,0.003534328358208956,1.7914776119402984,67,0.00043178693169512066
57933.21312632184,11.91444827586207,0.002032183908045977,1.4522068965517245,87,0.00021787298409117482
57933.25481839082,11.912422988505746,0.0018080459770114948,1.2322298850574718,87,0.0001938428755517071
57933.296556781606,11.912689655172414,0.00145632183908046,1.1066896551724128,87,0.0001561340898436191
57933.33835482761,11.912698850574708,0.0018793103448275852,1.0434597701149424,87,0.00020148321775399926
57933.379916395366,11.910481395348835,0.002176744186046513,1.0287558139534887,86,0.00023472436213585677
57933.42146862071,11.912241379310345,0.0025436781609195396,1.0594137931034475,87,0.00027271092409149875
57933.45927126984,11.907752380952378,0.003106349206349206,1.13036507936508,63,0.00039136321358680296
57934.17416773334,11.911816000000002,0.0021733333333333335,1.7734000000000008,75,0.00025095491700775734
57934.210865974026,11.912751948051948,0.0019376623376623383,1.4475844155844158,77,0.0002208171169841297
57934.30238444445,11.911039682539682,0.00124920634920635,1.0881587301587305,63,0.0001573852064858529
57934.33817279069,11.911202325581398,0.0013581395348837217,1.0411976744186047,86,0.0001464519524437397
57934.37974390805,11.911609195402301,0.0017183908045977005,1.0293678160919542,87,0.00018423083213591984
57934.422228333344,11.91064242424242,0.0019803030303030297,1.0647121212121213,66,0.00024375845259089063
57934.458372968766,11.912220312499997,0.0017484374999999996,1.1350937500000005,64,0.00021855468749999994
57935.172640125,11.915880000000007,0.002386250000000001,1.7611125,80,0.0002667908605654437
57935.2132572414,11.915235632183906,0.0018724137931034482,1.4151954022988507,87,0.00020074382979893882
57935.255043488374,11.914590697674416,0.0016220930232558137,1.2105813953488378,86,0.0001749147890916239
57935.29655232557,11.914297674418604,0.0013174418604651164,1.0952325581395341,86,0.00014206340934825085
57935.33810379311,11.91437931034483,0.0015206896551724128,1.0391264367816095,87,0.00016303504409085075
57935.379887586205,11.914363218390802,0.0015965517241379329,1.0302068965517244,87,0.0001711683115965171
57935.421650000004,11.914333333333339,0.0014126436781609194,1.0672873563218388,87,0.00015145129946156892
57935.45859641791,11.9142223880597,0.0014582089552238804,1.1429850746268664,67,0.00017814857781508982
57936.15065,11.9276,0.0022,1.998,1,0.0022
57936.17175091953,11.917083908045976,0.002182758620689655,1.7419310344827585,87,0.00023401628777666345
57936.213223255814,11.917736046511632,0.001922093023255815,1.3982441860465114,86,0.00020726462105265556
57936.254712183916,11.91643218390804,0.0017160919540229883,1.2018505747126442,87,0.00018398436948423302
57936.29635593025,11.9157511627907,0.0015499999999999993,1.0903604651162786,86,0.00016714079846532947
57936.33827356322,11.916856321839084,0.0016390804597701143,1.0370459770114944,87,0.00017572787065272353
57936.38007735629,11.915139080459767,0.001757471264367816,1.0312528735632185,87,0.00018842069721459635
57936.42089168675,11.915936144578305,0.0019566265060240954,1.0700843373493973,83,0.00021476766050994823
57936.46221142857,11.914271428571428,0.0020828571428571432,1.1615428571428565,70,0.00024894904462993516
57941.14761307693,11.9075,0.003069230769230769,1.8530000000000002,13,0.0008512514549764092
57941.17174258824,11.906999999999998,0.0028764705882352954,1.6062235294117644,85,0.0003119970408038909
57941.211758970574,11.90785,0.002372058823529412,1.3298676470588233,68,0.0002876543846938273
57941.255818875,11.907946249999998,0.0024037500000000005,1.1545,80,0.000268747420045756
57941.29650290697,11.90801860465116,0.0018372093023255821,1.0670813953488376,86,0.00019811137402492182
57941.338104482784,11.908651724137933,0.0017919540229885042,1.030218390804597,87,0.00019211763698989893
57941.379814186024,11.908403488372091,0.0019023255813953484,1.0390465116279073,86,0.00020513304297770373
57941.42048060977,11.90855,0.002152439024390245,1.093012195121951,82,0.00023769712624646859
57941.462827543866,11.90786842105263,0.0019456140350877188,1.2081929824561402,57,0.0002577028743833567
57942.144008928575,11.913607142857144,0.0031107142857142852,1.8652142857142862,28,0.0005878697428411372
57942.1721661039,11.911533766233768,0.0027025974025974035,1.579532467532468,77,0.0003079895579383203
57942.21075378377,11.913070270270277,0.002464864864864866,1.3195270270270272,74,0.0002865347203631439
57942.25494114941,11.912760919540233,0.002674712643678161,1.1491724137931032,87,0.00028675929523764925
57942.277032,11.91364,0.0027199999999999998,1.094,5,0.0012164209797598854
57942.345749583335,11.911964583333331,0.0022354166666666664,1.0271041666666672,48,0.00032265460356274396
57942.37977059524,11.910807142857138,0.00181547619047619,1.0412142857142859,84,0.00019808469202969544
57942.422073624984,11.91281625,0.001925,1.1020750000000001,80,0.00021522154283435476
57942.459530972206,11.911334722222222,0.0023069444444444444,1.2066944444444447,72,0.00027187601008121657
57943.30630145834,11.904316666666666,0.004377083333333334,1.0465833333333332,48,0.0006317775601913563
57943.33828602273,11.90492159090909,0.0031659090909090916,1.0287613636363646,88,0.00033748704304927885
57943.38031379309,11.905257471264367,0.002994252873563219,1.0439425287356325,87,0.00032101760382212137
57943.4216786517,11.904723595505617,0.00288876404494382,1.1071348314606744,89,0.0003062083763479047
57943.4601296,11.905321333333331,0.0024346666666666666,1.2190533333333335,75,0.00028113109107740175
57969.13380422222,11.914853333333332,0.002979999999999999,1.3354666666666668,45,0.00044423217152995807
57969.15072,11.9198,0.0035,1.252,1,0.0035
57969.275295,11.91755,0.0028,1.026,2,0.0019798989873223327
57969.29661195404,11.916193103448274,0.0019850574712643675,1.0345057471264367,87,0.0002128204997315944
57969.32741464287,11.917117857142859,0.0027678571428571427,1.0647857142857142,28,0.0005230758331824126
